"Time","Amplitude"
"0d 00:00:06.682","1.522632E-3"
"0d 00:00:06.683","1.436634E-3"
"0d 00:00:06.684","1.133661E-3"
"0d 00:00:06.685","662.237552E-6"
"0d 00:00:06.686","248.286336E-6"
"0d 00:00:06.687","209.465223E-6"
"0d 00:00:06.688","640.379578E-6"
"0d 00:00:06.689","1.275442E-3"
"0d 00:00:06.690","1.731422E-3"
"0d 00:00:06.691","1.801890E-3"
"0d 00:00:06.692","1.553266E-3"
"0d 00:00:06.693","1.090283E-3"
"0d 00:00:06.694","386.776437E-6"
"0d 00:00:06.695","-479.018777E-6"
"0d 00:00:06.696","-1.168262E-3"
"0d 00:00:06.697","-1.254260E-3"
"0d 00:00:06.698","-568.560519E-6"
"0d 00:00:06.699","571.514299E-6"
"0d 00:00:06.700","1.608376E-3"
"0d 00:00:06.701","2.162420E-3"
"0d 00:00:06.702","2.158116E-3"
"0d 00:00:06.703","1.668886E-3"
"0d 00:00:06.704","775.325142E-6"
"0d 00:00:06.705","-311.412842E-6"
"0d 00:00:06.706","-1.160836E-3"
"0d 00:00:06.707","-1.345574E-3"
"0d 00:00:06.708","-749.922632E-6"
"0d 00:00:06.709","285.419575E-6"
"0d 00:00:06.710","1.186154E-3"
"0d 00:00:06.711","1.583986E-3"
"0d 00:00:06.712","1.459927E-3"
"0d 00:00:06.713","934.154131E-6"
"0d 00:00:06.714","141.865850E-6"
"0d 00:00:06.715","-683.673558E-6"
"0d 00:00:06.716","-1.207843E-3"
"0d 00:00:06.717","-1.150033E-3"
"0d 00:00:06.718","-505.349619E-6"
"0d 00:00:06.719","344.495181E-6"
"0d 00:00:06.720","890.438182E-6"
"0d 00:00:06.721","896.008168E-6"
"0d 00:00:06.722","454.038235E-6"
"0d 00:00:06.723","-260.017064E-6"
"0d 00:00:06.724","-1.146067E-3"
"0d 00:00:06.725","-2.062076E-3"
"0d 00:00:06.726","-2.695451E-3"
"0d 00:00:06.727","-2.719841E-3"
"0d 00:00:06.728","-2.083597E-3"
"0d 00:00:06.729","-1.140750E-3"
"0d 00:00:06.730","-393.527935E-6"
"0d 00:00:06.731","-75.869958E-6"
"0d 00:00:06.732","-128.362854E-6"
"0d 00:00:06.733","-450.662486E-6"
"0d 00:00:06.734","-989.600808E-6"
"0d 00:00:06.735","-1.611583E-3"
"0d 00:00:06.736","-2.005279E-3"
"0d 00:00:06.737","-1.849404E-3"
"0d 00:00:06.738","-1.112900E-3"
"0d 00:00:06.739","-165.833668E-6"
"0d 00:00:06.740","457.498378E-6"
"0d 00:00:06.741","494.040860E-6"
"0d 00:00:06.742","71.481484E-6"
"0d 00:00:06.743","-612.698436E-6"
"0d 00:00:06.744","-1.462037E-3"
"0d 00:00:06.745","-2.324794E-3"
"0d 00:00:06.746","-2.867361E-3"
"0d 00:00:06.747","-2.703469E-3"
"0d 00:00:06.748","-1.764842E-3"
"0d 00:00:06.749","-488.639662E-6"
"0d 00:00:06.750","508.640975E-6"
"0d 00:00:06.751","899.468310E-6"
"0d 00:00:06.752","727.980263E-6"
"0d 00:00:06.753","134.692384E-6"
"0d 00:00:06.754","-798.280235E-6"
"0d 00:00:06.755","-1.873287E-3"
"0d 00:00:06.756","-2.644562E-3"
"0d 00:00:06.757","-2.670639E-3"
"0d 00:00:06.758","-1.905273E-3"
"0d 00:00:06.759","-783.426940E-6"
"0d 00:00:06.760","112.496834E-6"
"0d 00:00:06.761","514.295354E-6"
"0d 00:00:06.762","526.954413E-6"
"0d 00:00:06.763","279.512014E-6"
"0d 00:00:06.764","-202.966906E-6"
"0d 00:00:06.765","-790.937981E-6"
"0d 00:00:06.766","-1.141847E-3"
"0d 00:00:06.767","-882.167597E-6"
"0d 00:00:06.768","53.083652E-6"
"0d 00:00:06.769","1.253838E-3"
"0d 00:00:06.770","2.102838E-3"
"0d 00:00:06.771","2.282428E-3"
"0d 00:00:06.772","1.927384E-3"
"0d 00:00:06.773","1.288439E-3"
"0d 00:00:06.774","511.088393E-6"
"0d 00:00:06.775","-236.893183E-6"
"0d 00:00:06.776","-674.896611E-6"
"0d 00:00:06.777","-512.691873E-6"
"0d 00:00:06.778","299.766508E-6"
"0d 00:00:06.779","1.377137E-3"
"0d 00:00:06.780","2.177442E-3"
"0d 00:00:06.781","2.480500E-3"
"0d 00:00:06.782","2.411129E-3"
"0d 00:00:06.783","2.106552E-3"
"0d 00:00:06.784","1.569217E-3"
"0d 00:00:06.785","885.290165E-6"
"0d 00:00:06.786","383.738263E-6"
"0d 00:00:06.787","442.982657E-6"
"0d 00:00:06.788","1.144379E-3"
"0d 00:00:06.789","2.091108E-3"
"0d 00:00:06.790","2.715874E-3"
"0d 00:00:06.791","2.786343E-3"
"0d 00:00:06.792","2.437291E-3"
"0d 00:00:06.793","1.847801E-3"
"0d 00:00:06.794","1.102098E-3"
"0d 00:00:06.795","302.382713E-6"
"0d 00:00:06.796","-301.707563E-6"
"0d 00:00:06.797","-373.779804E-6"
"0d 00:00:06.798","209.802798E-6"
"0d 00:00:06.799","1.128091E-3"
"0d 00:00:06.800","1.834720E-3"
"0d 00:00:06.801","2.012200E-3"
"0d 00:00:06.802","1.694035E-3"
"0d 00:00:06.803","1.015341E-3"
"0d 00:00:06.804","46.669729E-6"
"0d 00:00:06.805","-1.031713E-3"
"0d 00:00:06.806","-1.798346E-3"
"0d 00:00:06.807","-1.822229E-3"
"0d 00:00:06.808","-1.033232E-3"
"0d 00:00:06.809","97.981114E-6"
"0d 00:00:06.810","920.988710E-6"
"0d 00:00:06.811","1.156616E-3"
"0d 00:00:06.812","917.106599E-6"
"0d 00:00:06.813","392.430817E-6"
"0d 00:00:06.814","-314.366622E-6"
"0d 00:00:06.815","-1.053909E-3"
"0d 00:00:06.816","-1.491153E-3"
"0d 00:00:06.817","-1.286920E-3"
"0d 00:00:06.818","-419.521202E-6"
"0d 00:00:06.819","640.210790E-6"
"0d 00:00:06.820","1.237718E-3"
"0d 00:00:06.821","1.124546E-3"
"0d 00:00:06.822","528.389106E-6"
"0d 00:00:06.823","-260.776607E-6"
"0d 00:00:06.824","-1.132311E-3"
"0d 00:00:06.825","-1.999456E-3"
"0d 00:00:06.826","-2.585824E-3"
"0d 00:00:06.827","-2.548437E-3"
"0d 00:00:06.828","-1.820457E-3"
"0d 00:00:06.829","-784.017696E-6"
"0d 00:00:06.830","-6.498317E-6"
"0d 00:00:06.831","214.528846E-6"
"0d 00:00:06.832","-37.808388E-6"
"0d 00:00:06.833","-572.948992E-6"
"0d 00:00:06.834","-1.297469E-3"
"0d 00:00:06.835","-2.085116E-3"
"0d 00:00:06.836","-2.613083E-3"
"0d 00:00:06.837","-2.504806E-3"
"0d 00:00:06.838","-1.693107E-3"
"0d 00:00:06.839","-611.263743E-6"
"0d 00:00:06.840","154.778090E-6"
"0d 00:00:06.841","376.396009E-6"
"0d 00:00:06.842","185.581799E-6"
"0d 00:00:06.843","-267.612499E-6"
"0d 00:00:06.844","-974.831906E-6"
"0d 00:00:06.845","-1.857084E-3"
"0d 00:00:06.846","-2.546159E-3"
"0d 00:00:06.847","-2.588271E-3"
"0d 00:00:06.848","-1.847210E-3"
"0d 00:00:06.849","-692.366112E-6"
"0d 00:00:06.850","274.279603E-6"
"0d 00:00:06.851","736.672817E-6"
"0d 00:00:06.852","774.481205E-6"
"0d 00:00:06.853","531.342886E-6"
"0d 00:00:06.854","14.684508E-6"
"0d 00:00:06.855","-693.210049E-6"
"0d 00:00:06.856","-1.206324E-3"
"0d 00:00:06.857","-1.061082E-3"
"0d 00:00:06.858","-180.686963E-6"
"0d 00:00:06.859","933.985344E-6"
"0d 00:00:06.860","1.608798E-3"
"0d 00:00:06.861","1.597236E-3"
"0d 00:00:06.862","1.110115E-3"
"0d 00:00:06.863","414.457579E-6"
"0d 00:00:06.864","-376.227222E-6"
"0d 00:00:06.865","-1.117542E-3"
"0d 00:00:06.866","-1.434440E-3"
"0d 00:00:06.867","-951.117270E-6"
"0d 00:00:06.868","278.752470E-6"
"0d 00:00:06.869","1.659518E-3"
"0d 00:00:06.870","2.503793E-3"
"0d 00:00:06.871","2.602534E-3"
"0d 00:00:06.872","2.179721E-3"
"0d 00:00:06.873","1.471742E-3"
"0d 00:00:06.874","591.093643E-6"
"0d 00:00:06.875","-317.236009E-6"
"0d 00:00:06.876","-913.562062E-6"
"0d 00:00:06.877","-811.192475E-6"
"0d 00:00:06.878","-1.772268E-6"
"0d 00:00:06.879","1.036524E-3"
"0d 00:00:06.880","1.753111E-3"
"0d 00:00:06.881","1.947385E-3"
"0d 00:00:06.882","1.758681E-3"
"0d 00:00:06.883","1.333758E-3"
"0d 00:00:06.884","695.910648E-6"
"0d 00:00:06.885","-40.002625E-6"
"0d 00:00:06.886","-538.853928E-6"
"0d 00:00:06.887","-430.998749E-6"
"0d 00:00:06.888","360.361202E-6"
"0d 00:00:06.889","1.455539E-3"
"0d 00:00:06.890","2.268250E-3"
"0d 00:00:06.891","2.513329E-3"
"0d 00:00:06.892","2.298125E-3"
"0d 00:00:06.893","1.762057E-3"
"0d 00:00:06.894","962.172847E-6"
"0d 00:00:06.895","42.365649E-6"
"0d 00:00:06.896","-644.261689E-6"
"0d 00:00:06.897","-676.500092E-6"
"0d 00:00:06.898","22.195549E-6"
"0d 00:00:06.899","1.024033E-3"
"0d 00:00:06.900","1.734544E-3"
"0d 00:00:06.901","1.843750E-3"
"0d 00:00:06.902","1.443048E-3"
"0d 00:00:06.903","730.512075E-6"
"0d 00:00:06.904","-187.016492E-6"
"0d 00:00:06.905","-1.139315E-3"
"0d 00:00:06.906","-1.784843E-3"
"0d 00:00:06.907","-1.780623E-3"
"0d 00:00:06.908","-1.092730E-3"
"0d 00:00:06.909","-137.899345E-6"
"0d 00:00:06.910","516.067622E-6"
"0d 00:00:06.911","614.470704E-6"
"0d 00:00:06.912","259.763883E-6"
"0d 00:00:06.913","-387.535981E-6"
"0d 00:00:06.914","-1.216704E-3"
"0d 00:00:06.915","-2.029838E-3"
"0d 00:00:06.916","-2.461090E-3"
"0d 00:00:06.917","-2.169087E-3"
"0d 00:00:06.918","-1.175689E-3"
"0d 00:00:06.919","17.891469E-6"
"0d 00:00:06.920","778.194529E-6"
"0d 00:00:06.921","877.863517E-6"
"0d 00:00:06.922","507.459462E-6"
"0d 00:00:06.923","-115.872583E-6"
"0d 00:00:06.924","-899.383917E-6"
"0d 00:00:06.925","-1.727286E-3"
"0d 00:00:06.926","-2.287070E-3"
"0d 00:00:06.927","-2.248249E-3"
"0d 00:00:06.928","-1.604747E-3"
"0d 00:00:06.929","-756.420948E-6"
"0d 00:00:06.930","-228.791386E-6"
"0d 00:00:06.931","-202.798119E-6"
"0d 00:00:06.932","-513.451417E-6"
"0d 00:00:06.933","-1.012640E-3"
"0d 00:00:06.934","-1.647028E-3"
"0d 00:00:06.935","-2.336862E-3"
"0d 00:00:06.936","-2.820269E-3"
"0d 00:00:06.937","-2.727014E-3"
"0d 00:00:06.938","-1.961310E-3"
"0d 00:00:06.939","-904.194359E-6"
"0d 00:00:06.940","-143.891299E-6"
"0d 00:00:06.941","48.695179E-6"
"0d 00:00:06.942","-174.863796E-6"
"0d 00:00:06.943","-632.024599E-6"
"0d 00:00:06.944","-1.246580E-3"
"0d 00:00:06.945","-1.862485E-3"
"0d 00:00:06.946","-2.163011E-3"
"0d 00:00:06.947","-1.809823E-3"
"0d 00:00:06.948","-770.599094E-6"
"0d 00:00:06.949","532.102430E-6"
"0d 00:00:06.950","1.563225E-3"
"0d 00:00:06.951","2.067815E-3"
"0d 00:00:06.952","2.062498E-3"
"0d 00:00:06.953","1.633356E-3"
"0d 00:00:06.954","885.543346E-6"
"0d 00:00:06.955","67.008617E-6"
"0d 00:00:06.956","-388.042343E-6"
"0d 00:00:06.957","-101.610044E-6"
"0d 00:00:06.958","895.164231E-6"
"0d 00:00:06.959","2.098534E-3"
"0d 00:00:06.960","2.902807E-3"
"0d 00:00:06.961","3.051508E-3"
"0d 00:00:06.962","2.673593E-3"
"0d 00:00:06.963","1.953377E-3"
"0d 00:00:06.964","999.643661E-6"
"0d 00:00:06.965","46.416548E-6"
"0d 00:00:06.966","-494.040860E-6"
"0d 00:00:06.967","-281.453070E-6"
"0d 00:00:06.968","628.986425E-6"
"0d 00:00:06.969","1.692685E-3"
"0d 00:00:06.970","2.318802E-3"
"0d 00:00:06.971","2.362940E-3"
"0d 00:00:06.972","2.001566E-3"
"0d 00:00:06.973","1.388952E-3"
"0d 00:00:06.974","627.467338E-6"
"0d 00:00:06.975","-74.097690E-6"
"0d 00:00:06.976","-378.674640E-6"
"0d 00:00:06.977","-30.466134E-6"
"0d 00:00:06.978","852.207825E-6"
"0d 00:00:06.979","1.723742E-3"
"0d 00:00:06.980","2.056422E-3"
"0d 00:00:06.981","1.801637E-3"
"0d 00:00:06.982","1.260758E-3"
"0d 00:00:06.983","658.524228E-6"
"0d 00:00:06.984","31.647647E-6"
"0d 00:00:06.985","-545.099063E-6"
"0d 00:00:06.986","-821.910478E-6"
"0d 00:00:06.987","-528.811075E-6"
"0d 00:00:06.988","293.099404E-6"
"0d 00:00:06.989","1.175351E-3"
"0d 00:00:06.990","1.612342E-3"
"0d 00:00:06.991","1.476468E-3"
"0d 00:00:06.992","927.993389E-6"
"0d 00:00:06.993","128.278461E-6"
"0d 00:00:06.994","-797.098723E-6"
"0d 00:00:06.995","-1.628968E-3"
"0d 00:00:06.996","-2.020977E-3"
"0d 00:00:06.997","-1.695976E-3"
"0d 00:00:06.998","-758.193216E-6"
"0d 00:00:06.999","292.677435E-6"
"0d 00:00:07.000","947.741521E-6"
"0d 00:00:07.001","1.060070E-3"
"0d 00:00:07.002","794.820093E-6"
"0d 00:00:07.003","285.841543E-6"
"0d 00:00:07.004","-452.687936E-6"
"0d 00:00:07.005","-1.252065E-3"
"0d 00:00:07.006","-1.692010E-3"
"0d 00:00:07.007","-1.416464E-3"
"0d 00:00:07.008","-502.817808E-6"
"0d 00:00:07.009","504.674470E-6"
"0d 00:00:07.010","1.031123E-3"
"0d 00:00:07.011","920.060379E-6"
"0d 00:00:07.012","376.227222E-6"
"0d 00:00:07.013","-384.750988E-6"
"0d 00:00:07.014","-1.275949E-3"
"0d 00:00:07.015","-2.128747E-3"
"0d 00:00:07.016","-2.574515E-3"
"0d 00:00:07.017","-2.299645E-3"
"0d 00:00:07.018","-1.381863E-3"
"0d 00:00:07.019","-347.702143E-6"
"0d 00:00:07.020","250.058604E-6"
"0d 00:00:07.021","278.161714E-6"
"0d 00:00:07.022","-57.218945E-6"
"0d 00:00:07.023","-569.995212E-6"
"0d 00:00:07.024","-1.218983E-3"
"0d 00:00:07.025","-1.878942E-3"
"0d 00:00:07.026","-2.218120E-3"
"0d 00:00:07.027","-1.933291E-3"
"0d 00:00:07.028","-1.062855E-3"
"0d 00:00:07.029","-86.334780E-6"
"0d 00:00:07.030","455.050960E-6"
"0d 00:00:07.031","433.446167E-6"
"0d 00:00:07.032","53.252440E-6"
"0d 00:00:07.033","-509.569306E-6"
"0d 00:00:07.034","-1.201851E-3"
"0d 00:00:07.035","-1.900969E-3"
"0d 00:00:07.036","-2.260655E-3"
"0d 00:00:07.037","-1.928312E-3"
"0d 00:00:07.038","-949.935757E-6"
"0d 00:00:07.039","192.248903E-6"
"0d 00:00:07.040","980.570679E-6"
"0d 00:00:07.041","1.226832E-3"
"0d 00:00:07.042","1.031966E-3"
"0d 00:00:07.043","520.287309E-6"
"0d 00:00:07.044","-225.331243E-6"
"0d 00:00:07.045","-992.470194E-6"
"0d 00:00:07.046","-1.383551E-3"
"0d 00:00:07.047","-1.061757E-3"
"0d 00:00:07.048","-66.671042E-6"
"0d 00:00:07.049","1.114504E-3"
"0d 00:00:07.050","1.901306E-3"
"0d 00:00:07.051","2.097353E-3"
"0d 00:00:07.052","1.842568E-3"
"0d 00:00:07.053","1.257551E-3"
"0d 00:00:07.054","431.251930E-6"
"0d 00:00:07.055","-390.152186E-6"
"0d 00:00:07.056","-784.355271E-6"
"0d 00:00:07.057","-402.304882E-6"
"0d 00:00:07.058","680.550990E-6"
"0d 00:00:07.059","1.943841E-3"
"0d 00:00:07.060","2.830734E-3"
"0d 00:00:07.061","3.152443E-3"
"0d 00:00:07.062","3.028806E-3"
"0d 00:00:07.063","2.573671E-3"
"0d 00:00:07.064","1.855058E-3"
"0d 00:00:07.065","1.090451E-3"
"0d 00:00:07.066","678.947510E-6"
"0d 00:00:07.067","922.254616E-6"
"0d 00:00:07.068","1.716990E-3"
"0d 00:00:07.069","2.544302E-3"
"0d 00:00:07.070","2.880864E-3"
"0d 00:00:07.071","2.666504E-3"
"0d 00:00:07.072","2.159973E-3"
"0d 00:00:07.073","1.534615E-3"
"0d 00:00:07.074","863.263403E-6"
"0d 00:00:07.075","261.114182E-6"
"0d 00:00:07.076","-21.014037E-6"
"0d 00:00:07.077","291.158348E-6"
"0d 00:00:07.078","1.130792E-3"
"0d 00:00:07.079","2.006883E-3"
"0d 00:00:07.080","2.404799E-3"
"0d 00:00:07.081","2.219639E-3"
"0d 00:00:07.082","1.696736E-3"
"0d 00:00:07.083","1.023021E-3"
"0d 00:00:07.084","232.251528E-6"
"0d 00:00:07.085","-567.547794E-6"
"0d 00:00:07.086","-1.073657E-3"
"0d 00:00:07.087","-967.320865E-6"
"0d 00:00:07.088","-266.599774E-6"
"0d 00:00:07.089","577.675041E-6"
"0d 00:00:07.090","1.041925E-3"
"0d 00:00:07.091","946.981977E-6"
"0d 00:00:07.092","425.006794E-6"
"0d 00:00:07.093","-389.645824E-6"
"0d 00:00:07.094","-1.404565E-3"
"0d 00:00:07.095","-2.391718E-3"
"0d 00:00:07.096","-2.975976E-3"
"0d 00:00:07.097","-2.854365E-3"
"0d 00:00:07.098","-2.094821E-3"
"0d 00:00:07.099","-1.188939E-3"
"0d 00:00:07.100","-630.758693E-6"
"0d 00:00:07.101","-538.600747E-6"
"0d 00:00:07.102","-802.584315E-6"
"0d 00:00:07.103","-1.362115E-3"
"0d 00:00:07.104","-2.176683E-3"
"0d 00:00:07.105","-3.019354E-3"
"0d 00:00:07.106","-3.462674E-3"
"0d 00:00:07.107","-3.172529E-3"
"0d 00:00:07.108","-2.234493E-3"
"0d 00:00:07.109","-1.167672E-3"
"0d 00:00:07.110","-522.059577E-6"
"0d 00:00:07.111","-492.015411E-6"
"0d 00:00:07.112","-972.806457E-6"
"0d 00:00:07.113","-1.780201E-3"
"0d 00:00:07.114","-2.706000E-3"
"0d 00:00:07.115","-3.468160E-3"
"0d 00:00:07.116","-3.692732E-3"
"0d 00:00:07.117","-3.111681E-3"
"0d 00:00:07.118","-1.893289E-3"
"0d 00:00:07.119","-626.201432E-6"
"0d 00:00:07.120","148.026592E-6"
"0d 00:00:07.121","299.766508E-6"
"0d 00:00:07.122","-20.338887E-6"
"0d 00:00:07.123","-671.098893E-6"
"0d 00:00:07.124","-1.544996E-3"
"0d 00:00:07.125","-2.382772E-3"
"0d 00:00:07.126","-2.748704E-3"
"0d 00:00:07.127","-2.336693E-3"
"0d 00:00:07.128","-1.271476E-3"
"0d 00:00:07.129","-101.356863E-6"
"0d 00:00:07.130","601.220890E-6"
"0d 00:00:07.131","704.687595E-6"
"0d 00:00:07.132","412.178948E-6"
"0d 00:00:07.133","-126.337405E-6"
"0d 00:00:07.134","-812.036412E-6"
"0d 00:00:07.135","-1.407265E-3"
"0d 00:00:07.136","-1.520269E-3"
"0d 00:00:07.137","-864.951277E-6"
"0d 00:00:07.138","382.050389E-6"
"0d 00:00:07.139","1.628461E-3"
"0d 00:00:07.140","2.348340E-3"
"0d 00:00:07.141","2.447587E-3"
"0d 00:00:07.142","2.149677E-3"
"0d 00:00:07.143","1.638420E-3"
"0d 00:00:07.144","974.409937E-6"
"0d 00:00:07.145","318.923883E-6"
"0d 00:00:07.146","20.592069E-6"
"0d 00:00:07.147","368.884968E-6"
"0d 00:00:07.148","1.263796E-3"
"0d 00:00:07.149","2.191789E-3"
"0d 00:00:07.150","2.654098E-3"
"0d 00:00:07.151","2.563037E-3"
"0d 00:00:07.152","2.132292E-3"
"0d 00:00:07.153","1.531746E-3"
"0d 00:00:07.154","809.757782E-6"
"0d 00:00:07.155","136.633439E-6"
"0d 00:00:07.156","-81.524337E-6"
"0d 00:00:07.157","468.553956E-6"
"0d 00:00:07.158","1.609388E-3"
"0d 00:00:07.159","2.733091E-3"
"0d 00:00:07.160","3.269160E-3"
"0d 00:00:07.161","3.088979E-3"
"0d 00:00:07.162","2.441679E-3"
"0d 00:00:07.163","1.563141E-3"
"0d 00:00:07.164","585.523657E-6"
"0d 00:00:07.165","-257.738433E-6"
"0d 00:00:07.166","-609.829050E-6"
"0d 00:00:07.167","-227.356693E-6"
"0d 00:00:07.168","707.388195E-6"
"0d 00:00:07.169","1.612089E-3"
"0d 00:00:07.170","1.987725E-3"
"0d 00:00:07.171","1.771424E-3"
"0d 00:00:07.172","1.203792E-3"
"0d 00:00:07.173","491.424655E-6"
"0d 00:00:07.174","-274.954753E-6"
"0d 00:00:07.175","-915.081149E-6"
"0d 00:00:07.176","-1.133661E-3"
"0d 00:00:07.177","-739.710991E-6"
"0d 00:00:07.178","132.244966E-6"
"0d 00:00:07.179","973.650394E-6"
"0d 00:00:07.180","1.293249E-3"
"0d 00:00:07.181","1.051208E-3"
"0d 00:00:07.182","499.188878E-6"
"0d 00:00:07.183","-176.551671E-6"
"0d 00:00:07.184","-882.927141E-6"
"0d 00:00:07.185","-1.451572E-3"
"0d 00:00:07.186","-1.566769E-3"
"0d 00:00:07.187","-985.296728E-6"
"0d 00:00:07.188","129.206791E-6"
"0d 00:00:07.189","1.201007E-3"
"0d 00:00:07.190","1.703319E-3"
"0d 00:00:07.191","1.568373E-3"
"0d 00:00:07.192","1.043697E-3"
"0d 00:00:07.193","332.089304E-6"
"0d 00:00:07.194","-500.539177E-6"
"0d 00:00:07.195","-1.311394E-3"
"0d 00:00:07.196","-1.737667E-3"
"0d 00:00:07.197","-1.474612E-3"
"0d 00:00:07.198","-654.810905E-6"
"0d 00:00:07.199","184.822256E-6"
"0d 00:00:07.200","557.167366E-6"
"0d 00:00:07.201","393.443541E-6"
"0d 00:00:07.202","-110.977747E-6"
"0d 00:00:07.203","-836.426199E-6"
"0d 00:00:07.204","-1.744503E-3"
"0d 00:00:07.205","-2.631903E-3"
"0d 00:00:07.206","-3.066699E-3"
"0d 00:00:07.207","-2.719925E-3"
"0d 00:00:07.208","-1.734713E-3"
"0d 00:00:07.209","-687.555669E-6"
"0d 00:00:07.210","-109.205479E-6"
"0d 00:00:07.211","-89.372954E-6"
"0d 00:00:07.212","-450.493699E-6"
"0d 00:00:07.213","-1.070366E-3"
"0d 00:00:07.214","-1.843750E-3"
"0d 00:00:07.215","-2.499405E-3"
"0d 00:00:07.216","-2.663719E-3"
"0d 00:00:07.217","-2.124021E-3"
"0d 00:00:07.218","-1.064374E-3"
"0d 00:00:07.219","-41.859287E-6"
"0d 00:00:07.220","471.507736E-6"
"0d 00:00:07.221","451.168849E-6"
"0d 00:00:07.222","114.437890E-6"
"0d 00:00:07.223","-425.091188E-6"
"0d 00:00:07.224","-1.141425E-3"
"0d 00:00:07.225","-1.848476E-3"
"0d 00:00:07.226","-2.169678E-3"
"0d 00:00:07.227","-1.803494E-3"
"0d 00:00:07.228","-870.858838E-6"
"0d 00:00:07.229","83.043424E-6"
"0d 00:00:07.230","592.106368E-6"
"0d 00:00:07.231","609.660262E-6"
"0d 00:00:07.232","340.781858E-6"
"0d 00:00:07.233","-81.355550E-6"
"0d 00:00:07.234","-649.747281E-6"
"0d 00:00:07.235","-1.216620E-3"
"0d 00:00:07.236","-1.404058E-3"
"0d 00:00:07.237","-895.754987E-6"
"0d 00:00:07.238","180.940144E-6"
"0d 00:00:07.239","1.237972E-3"
"0d 00:00:07.240","1.748976E-3"
"0d 00:00:07.241","1.655720E-3"
"0d 00:00:07.242","1.181090E-3"
"0d 00:00:07.243","482.900889E-6"
"0d 00:00:07.244","-376.986765E-6"
"0d 00:00:07.245","-1.218645E-3"
"0d 00:00:07.246","-1.651163E-3"
"0d 00:00:07.247","-1.321015E-3"
"0d 00:00:07.248","-317.404796E-6"
"0d 00:00:07.249","805.284914E-6"
"0d 00:00:07.250","1.518665E-3"
"0d 00:00:07.251","1.703656E-3"
"0d 00:00:07.252","1.514108E-3"
"0d 00:00:07.253","1.077455E-3"
"0d 00:00:07.254","466.444113E-6"
"0d 00:00:07.255","-128.025279E-6"
"0d 00:00:07.256","-362.724226E-6"
"0d 00:00:07.257","47.682454E-6"
"0d 00:00:07.258","1.025215E-3"
"0d 00:00:07.259","2.059713E-3"
"0d 00:00:07.260","2.624982E-3"
"0d 00:00:07.261","2.592660E-3"
"0d 00:00:07.262","2.126553E-3"
"0d 00:00:07.263","1.370892E-3"
"0d 00:00:07.264","414.879547E-6"
"0d 00:00:07.265","-495.897522E-6"
"0d 00:00:07.266","-911.536613E-6"
"0d 00:00:07.267","-499.357665E-6"
"0d 00:00:07.268","582.316696E-6"
"0d 00:00:07.269","1.738764E-3"
"0d 00:00:07.270","2.398048E-3"
"0d 00:00:07.271","2.389102E-3"
"0d 00:00:07.272","1.919198E-3"
"0d 00:00:07.273","1.219067E-3"
"0d 00:00:07.274","369.560117E-6"
"0d 00:00:07.275","-464.840632E-6"
"0d 00:00:07.276","-932.719438E-6"
"0d 00:00:07.277","-721.988309E-6"
"0d 00:00:07.278","111.062141E-6"
"0d 00:00:07.279","1.036946E-3"
"0d 00:00:07.280","1.507188E-3"
"0d 00:00:07.281","1.413089E-3"
"0d 00:00:07.282","940.821235E-6"
"0d 00:00:07.283","229.719717E-6"
"0d 00:00:07.284","-687.808851E-6"
"0d 00:00:07.285","-1.642555E-3"
"0d 00:00:07.286","-2.164193E-3"
"0d 00:00:07.287","-1.809908E-3"
"0d 00:00:07.288","-659.621347E-6"
"0d 00:00:07.289","674.643430E-6"
"0d 00:00:07.290","1.582551E-3"
"0d 00:00:07.291","1.886115E-3"
"0d 00:00:07.292","1.665426E-3"
"0d 00:00:07.293","945.040921E-6"
"0d 00:00:07.294","-224.740487E-6"
"0d 00:00:07.295","-1.521366E-3"
"0d 00:00:07.296","-2.386655E-3"
"0d 00:00:07.297","-2.407500E-3"
"0d 00:00:07.298","-1.653273E-3"
"0d 00:00:07.299","-667.132388E-6"
"0d 00:00:07.300","-34.601427E-6"
"0d 00:00:07.301","87.009929E-6"
"0d 00:00:07.302","-167.015180E-6"
"0d 00:00:07.303","-721.650734E-6"
"0d 00:00:07.304","-1.510816E-3"
"0d 00:00:07.305","-2.283441E-3"
"0d 00:00:07.306","-2.598314E-3"
"0d 00:00:07.307","-2.119548E-3"
"0d 00:00:07.308","-1.027916E-3"
"0d 00:00:07.309","29.959772E-6"
"0d 00:00:07.310","517.924284E-6"
"0d 00:00:07.311","381.544026E-6"
"0d 00:00:07.312","-159.504138E-6"
"0d 00:00:07.313","-966.898896E-6"
"0d 00:00:07.314","-1.967724E-3"
"0d 00:00:07.315","-2.876898E-3"
"0d 00:00:07.316","-3.188986E-3"
"0d 00:00:07.317","-2.567426E-3"
"0d 00:00:07.318","-1.262277E-3"
"0d 00:00:07.319","-11.815121E-6"
"0d 00:00:07.320","602.402402E-6"
"0d 00:00:07.321","543.326795E-6"
"0d 00:00:07.322","62.788931E-6"
"0d 00:00:07.323","-676.668879E-6"
"0d 00:00:07.324","-1.595548E-3"
"0d 00:00:07.325","-2.420834E-3"
"0d 00:00:07.326","-2.686252E-3"
"0d 00:00:07.327","-2.079546E-3"
"0d 00:00:07.328","-785.958752E-6"
"0d 00:00:07.329","513.029448E-6"
"0d 00:00:07.330","1.177883E-3"
"0d 00:00:07.331","1.124378E-3"
